Gene	signal_to_noise_ratio
TNFSF6	-0.09269102057895554
CEBPA	-0.0926738486471817
CTNNBL1	-0.09261698791349333
SRPK2	-0.09261687481914505
215979_s_at	-0.09260688681463225
WDR12	-0.09257308495055769
TP53I3	-0.09255636420229742
SATB2	-0.09254919432437601
GTF2I	-0.09249714707758117
SLC41A3	-0.09245745171687803
SF3B2	-0.09245533164742543
FLJ21736	-0.09243853494124278
ZNF507	-0.0924347969543318
SP100	-0.09235455472223769
208180_s_at	-0.09234051619074742
PARP2	-0.09233459668117056
FZD2	-0.09231092935114056
RUTBC1	-0.09229541012885188
214013_s_at	-0.09225294023311124
216728_at	-0.0921961807628171
FJX1	-0.09219035158021807
UPK3A	-0.09215527967754678
ANAPC13	-0.09215433296009479
PSG5	-0.09213120265236359
FLJ10241	-0.09206443041616352
MAD2L1BP	-0.09205538957961311
FPGT	-0.09203619368293496
FLJ23436	-0.09198479064837235
220870_at	-0.09197048789829121
MSMB	-0.09183440398783063
C4BPA	-0.0918313557474651
POLR2A	-0.09182817349511897
NFE2L2	-0.09180476599185435
ETFB	-0.09179764963056541
KIAA1007	-0.0917963832669341
BMP7	-0.0917555006934781
216514_at	-0.09174057381587898
ONECUT2	-0.09168185451141025
KYNU	-0.09167135619837694
PPP2CB	-0.09164515166320004
DKFZp434H2215	-0.0915522010343845
COL13A1	-0.09153493198134659
OR7E24	-0.0915330594285497
HBE1	-0.09152501780377127
PDK3	-0.0914844467912553
ATF7IP2	-0.09148432641899625
211643_x_at	-0.09147337685155756
OLR1	-0.09140886422347619
C1orf33	-0.09140105353503822
SERPINE1	-0.0913593716295498
LRP5	-0.0913053968502822
CL640	-0.09129723067993449
LOC92249	-0.09123483602753121
RPS2	-0.09117644197372786
KCNN2	-0.09116781680671202
TXNL2	-0.09114499582133505
CSNK1A1	-0.09108184711883613
PRDM2	-0.0910682207196094
ZNF451	-0.09097204874211973
IMPG2	-0.09096605332060793
LOC283537	-0.09095131319745373
NEU2	-0.09093884696768498
CNTNAP2	-0.09092525614832092
217051_s_at	-0.0908843670921207
APEX2	-0.09087484226957246
CXorf12	-0.09084045787657885
MAP3K14	-0.0908386557525089
PLA2G2F	-0.09081916154683882
ADA	-0.09081894949472237
CTSB	-0.09073831782018492
KIAA1747	-0.09069361602894335
COQ4	-0.0906795795921101
OR2S2	-0.09065148894700982
217296_at	-0.09059735152282279
TMEM28	-0.09059119710275386
207756_at	-0.09057889614254759
EIF2C1	-0.09057372772028488
GCLM	-0.09053912036225384
216516_at	-0.09053763065414486
BDNF	-0.09053393812734158
SEC8L1	-0.09053356782394595
RRAD	-0.09049065672271255
214985_at	-0.090484685158731
217121_at	-0.09046511912899284
LAMA1	-0.09044032864624522
BRCA1	-0.09041831246952767
TRA1	-0.09039360324811055
EIF4E2	-0.0903739842783566
213841_at	-0.09031304959036221
CENPF	-0.09031066090202415
PLA2G2A	-0.09030030169754122
214316_x_at	-0.09029144260231958
KRT4	-0.09023689667663064
211976_at	-0.09021892221213516
C6orf134	-0.09021710041504528
IMP-2	-0.0901930963921137
PRDM14	-0.09014099152700467
MAGEL2	-0.0900298805845853
221304_at	-0.09002920126790054
MKKS	-0.09000424741387232
FLJ12975	-0.09000341219873238
CXorf15	-0.08999880930634756
SNIP1	-0.08997263370132105
CBR3	-0.08993283754764657
217224_at	-0.0898762602642783
ERCC4	-0.08986257690854937
217653_x_at	-0.08985841705712144
FAM8A1	-0.08983444528074079
AFFX-TrpnX-3_at	-0.08982670256246264
ZNF613	-0.08976118923392244
NT5C	-0.08974769240490914
NIFIE14	-0.08974054092534588
DSPG3	-0.0897342664761587
FLJ10781	-0.08968032522877721
CRYM	-0.08967521926876888
KIAA1641	-0.08961357534103545
KIAA0391	-0.0895772747249019
SNTB2	-0.08955428313648346
F10	-0.08954306609583991
LRRC2	-0.08953030031872453
221202_at	-0.08952459232126671
RPS6KA5	-0.08950539556888633
MCOLN1	-0.08944058782469062
215986_at	-0.08942104321026176
RIN3	-0.08939128411689597
IL9R	-0.0892894911759996
TES	-0.08927723352067354
CLEC1	-0.08927499788702775
MAFF	-0.08919611956276087
NSPC1	-0.0891598258430457
ADCYAP1R1	-0.08913508963266392
PSME1	-0.08911378463992892
ZNF647	-0.08910906419526736
INPP5B	-0.08909461520953586
MGC40069 /// TRA@	-0.08907308364642227
LIN7A	-0.0890589486150171
ZDHHC6	-0.08905755543199909
FLJ20643	-0.08904393730374538
RAB7	-0.08896976975620866
CCIN	-0.08891657418813499
PEX7	-0.08889330282769484
ARTS-1	-0.08889327814795378
ELK4	-0.08886732871298855
214331_at	-0.08886450392163447
IL24	-0.08883986211761961
PPP2R5C	-0.08883862550332446
ZBTB16	-0.08871185986926226
CNTFR	-0.08866503489234545
SSR1	-0.08862119080801296
222097_at	-0.08861160136851112
GALE	-0.08859799250892514
RAB32	-0.08857301983751972
FLJ12331	-0.08855594883440285
MGC2749	-0.0885499501188045
CCS	-0.08854241039921001
FLJ10094	-0.08849566719543588
217322_x_at	-0.08847739074041479
GNGT1	-0.08844630388246687
CREBL1	-0.08838510268781319
PMM1	-0.08838217274928523
CAPN10	-0.08830379347106673
OR2B2	-0.0882887559495399
HIST1H3F	-0.08824345039072545
EFEMP1	-0.08820884693644203
CRYGA	-0.0881863199514275
KIAA0870	-0.0881763421723316
PDGFRL	-0.08817574262817436
HTR2A	-0.08814728017346316
ZNF224	-0.08812832059003467
NTRK2	-0.08810614228324905
PSCDBP	-0.08810566211716846
GRAP	-0.08807828527653616
CUTL1	-0.08800824527267916
215094_at	-0.08800660498330444
OAS1	-0.08799154603413364
IFNA14	-0.08798965234942342
216754_at	-0.08798341270112854
PPP1CA	-0.08797824983418495
RIMS2	-0.08796213050788561
216003_at	-0.0879412253633813
221954_at	-0.08791948365842185
POLR3K	-0.08789936575215027
FLJ23556	-0.08787068961305453
NME6	-0.08786458365616945
WIRE	-0.08778224862382522
216416_at	-0.0877606463720647
214425_at	-0.08775292756827116
C7orf32	-0.08773576720780468
LYZL6	-0.08772432940406862
RoXaN	-0.08770796445652607
ILT8	-0.08769615552275473
LOC51204	-0.08761322157840942
LOC168850	-0.08760529281743613
FMO5	-0.08756393719103098
213467_at	-0.08754330706064013
P8	-0.08750046709844524
TRDD3 /// TRD@	-0.08747969167249817
222225_at	-0.0874172688504661
PRO0132	-0.08741593268564155
FLJ10116	-0.08740626460978364
FUBP1	-0.08739900190173275
HEAB	-0.08739029740987095
AIF1	-0.08734219030688271
214399_s_at	-0.08729209833143778
SF3A2	-0.08728013420793522
C20orf18	-0.08722449656358845
TACSTD2	-0.08715588362851917
PSMD11	-0.08709647230375132
NEO1	-0.08705778680933607
SERPINB13	-0.08704160023442241
CYP46A1	-0.08700877183007043
SLC12A2	-0.08696010166170036
SLC6A16	-0.0869272320887573
SESN1	-0.08685286103542253
ZNF205	-0.08672335815400928
CD1A	-0.08671452158659464
PQBP1	-0.0867050680709269
216445_at	-0.08669368901343813
ASPM	-0.08664461983591465
FLJ30092	-0.08664232728164015
LAF4	-0.0865980648256478
TRIM25	-0.08657264431680312
MANSC1	-0.08651557887039198
FLJ10597	-0.08650612576742428
HABP2	-0.08646268096450399
ZNF273	-0.08646265329865797
TGFB3	-0.0864512526152576
216436_at	-0.08644202984264142
CSN1S1	-0.0863343500826135
XPOT	-0.08628888906828842
RPN2	-0.08627712146975998
CXorf6	-0.08627570983825712
KCNJ5	-0.08624521305097917
ETFDH	-0.08620286606755537
LOC220594	-0.08618799585655494
FLJ10134	-0.0861600108903899
CALML5	-0.08613700661489783
BA108L7.2	-0.08613358448625615
HLA-DRB1	-0.08612312841852522
TADA3L	-0.08609424405559382
ATP5C1	-0.0860509498851167
LOC56902	-0.08602627865829546
C18orf10	-0.08588343679040916
216813_at	-0.08586701092996132
KIAA0753	-0.08585253980754519
CTNS	-0.08583736275529272
217037_at	-0.08580036944163881
CDK7	-0.08573547985004279
GTPBP3	-0.08573422875767588
VGLL4	-0.08569127601584664
RAB4A	-0.08566356755099419
COLEC10	-0.08564540794244921
217723_x_at	-0.08562549352822317
COX5A	-0.08561094384498938
MDN1	-0.08560274601702567
POP7	-0.08556361669844216
TM4SF3	-0.08550515890312582
HRG	-0.08550119701812399
SH3GL1	-0.08545993870757149
RRBP1	-0.08542187896705215
PRL	-0.08538060915978303
215421_at	-0.08530693050244581
CXCL6	-0.08530206234336302
MYO15B	-0.08527167973259635
CBX6	-0.08516746555841773
KNG1	-0.08515282744652135
221995_s_at	-0.0851390890446462
216643_at	-0.08509003966782466
WWP2	-0.08506660063821203
PNN	-0.08504155313335822
222179_at	-0.08499685118391907
HSD3B2	-0.08497055691564316
AUH	-0.08493844862369954
ALS2CL	-0.08490496307552237
215627_at	-0.08484879688843745
MNT	-0.08480920271004827
CNKSR1	-0.08479267212242843
HIC2	-0.08478718103038865
SYNPO	-0.08476810780395211
FKBP3	-0.08476805072353369
OLFM1	-0.08474894418242747
IL2RB	-0.08470041719154145
SLC30A3	-0.08467874081111923
HSMPP8	-0.08466020837074056
METTL1	-0.08464913993477993
KRT17	-0.08463258780408306
220874_at	-0.08462628670882778
MGC15429	-0.08462085269719144
VHL	-0.08461976926058362
IFNGR2	-0.08460042295454691
TEX261	-0.08458590993550458
C19orf15	-0.08458062926880157
MINPP1	-0.08450672620286663
GIP	-0.08444363180923882
FLJ20436	-0.08443615479303539
B3GNT3	-0.08437282620094737
STK25	-0.0843107588373651
SLC6A1	-0.08424342663632986
ADH1B	-0.08417786827914388
SLC2A4RG	-0.08417280076796513
OACT2	-0.08412833117485291
SH2BP1	-0.08402990704275301
TPTE	-0.08401973654988207
PSPN	-0.08401612391077465
217182_at	-0.08393548956567343
RFXANK	-0.08390905294832625
211454_x_at	-0.08385217292689244
SMPD1	-0.08384428019504206
HNMT	-0.08381462660323194
C6orf96	-0.08380219753245675
WNT6	-0.08377629428865621
WRB	-0.08374547962159999
VN1R1	-0.08371607816618618
MOBKL2B	-0.08370668019496878
ATP6V0A4	-0.0836969075447888
CEACAM5	-0.08369376237899315
FLJ20859	-0.08363729632664565
PKD1	-0.08359327919290832
P2RX5	-0.08351755030261852
214808_at	-0.0835117297533409
SEC22L2	-0.08344322412814945
MGC8902 /// LOC376745 /// DJ328E19.C1.1 /// LOC200030 /// LOC348482	-0.08341797282057589
H6PD	-0.08341658710575395
215763_at	-0.0834110470811569
KIAA1033	-0.08340061372618825
ADCY2	-0.08334091783645475
SETMAR	-0.08326011319454342
ECEL1	-0.0831972806484627
HSPA12A	-0.08317466603990302
GPR116	-0.08303971621839484
GNAT2	-0.08302968017613048
DKFZp451J1719	-0.08284303548019424
VPS13C	-0.08281794211836258
ITGB7	-0.08279344896171291
POU4F2	-0.08277621779596257
ADAMTS9	-0.08272504893706388
ROR1	-0.08269709621551236
222198_at	-0.08269610046857426
ZRANB1	-0.0826947194226423
SLC7A9	-0.08265492352510725
CDK3	-0.08261278565191288
HUMBINDC	-0.08259977045019962
SPN	-0.08256896783603081
TPRA40	-0.0825510542308202
SLC16A3	-0.08252025229839555
CDC5L	-0.08252002920467982
OSGEPL1	-0.08249632946480688
PGDS	-0.0824304412782698
PTPN1	-0.08242018090487167
GYPC	-0.08241016421545364
DKFZP586M1120	-0.0823345241126167
LOC222070	-0.08232982781906639
217480_x_at	-0.08227529385771512
LOC221810	-0.08224498099262499
UBE3B	-0.08223965997135718
PGM1	-0.0822287088114761
FATJ	-0.08220723383162203
ZNF8	-0.08216241294737112
MPP3	-0.08214752284882446
213759_at	-0.08214681936492634
GPR30	-0.08204637768513186
USP19	-0.08201384551531624
ILKAP	-0.08192556396436709
215608_at	-0.08187086092410643
D8S2298E	-0.0818334164509613
SCRG1	-0.08179573301013583
207322_at	-0.0817646849668992
CX3CL1	-0.0816619843065696
ALDOB	-0.08159271987073637
EIF2S2	-0.08156691632240778
ZNF146	-0.08155233940461172
SLC26A10	-0.08149857951662824
HMGCS1	-0.08149178598456654
LOC51236	-0.08147000451153122
217439_at	-0.0814337663370531
FER1L4	-0.08130196363539277
LMO3	-0.0812388312061773
ARL3	-0.08123472459427979
C14orf94	-0.08122790438564487
KIAA0582	-0.08121124934262537
SCAM-1	-0.08111303571199059
KCMF1	-0.08107554027717963
KIAA0564	-0.08105630567575017
FLJ39207	-0.0810354567576052
GENX-3414	-0.08101085667496792
FLJ14054	-0.0810066950539945
WTAP	-0.08098528563262726
220375_s_at	-0.08081306964146473
215353_at	-0.08079137501665419
221660_at	-0.0807673956326967
DYRK4	-0.0807324993236777
IL8	-0.08067105830894915
LIMK1	-0.08061062408830617
GTF3C4	-0.08060461750066768
C2orf23	-0.08059986678154389
C9orf99	-0.08052564180126386
217592_at	-0.08051566124753828
C1orf29	-0.08051325398651597
MAEA	-0.08040637694694742
HLA-E	-0.08036129426554614
TNFAIP8	-0.08035249650070837
KELCHL	-0.08033319721246915
SNAP25	-0.08025017154230264
XAB1	-0.08019524259961479
HIP1R	-0.0801040292471863
HCA66	-0.08008740750109801
SLC28A1	-0.08008396839725798
FLJ21144	-0.08007890966029098
RPS23	-0.080045614695648
ZNF552	-0.0800202964528646
215262_at	-0.07998231748370051
DUSP3	-0.07995064487573175
NCBP1	-0.07992998005330464
RBM22	-0.07991247297001741
KIAA0240	-0.07988259492179124
LOC254359	-0.07983222773562186
210000_s_at	-0.07982378316850383
KIAA0513	-0.0797571690551632
BAK1	-0.07974039658801796
MRPS17	-0.07967563132765211
IGF1R	-0.07967087610345824
RNF130	-0.07964242564954586
BCAS4	-0.07957114364398861
217311_at	-0.07952535974958322
216312_at	-0.07952270478425018
GOLGB1	-0.07950873657978096
214058_at	-0.07950717671420832
215987_at	-0.07948469385579354
CFLAR	-0.07946589648473856
215569_at	-0.0793433841063453
CSAD	-0.079285663925979
SRRM1	-0.07927910798380512
TMEM2	-0.0792691142790549
CYP2C9	-0.07926756912207146
TRAM2	-0.07922811767895338
SDC1	-0.07922506373562668
MAP4K4	-0.07920712620688697
EFNA5	-0.07920326088651239
PKIA	-0.0791996214508608
C14orf56	-0.07910807383285942
SERF2	-0.07909878194958826
MGC8407	-0.0790904896408968
C5orf3	-0.07908688854895489
HIST1H3B	-0.07904197450774676
FLJ23259	-0.07899245534464436
ARPC1B	-0.07898694380466233
CTSF	-0.07894960545463023
TEX14	-0.07891878049355723
MGC5395	-0.0789048555743671
222280_at	-0.07883213552409142
201952_at	-0.07879674653139739
C21orf55	-0.07878541781854725
C14orf45	-0.07877602076412436
2-Apr	-0.07874082922449333
ARF4L	-0.07873732089056777
SH3GLB1	-0.07869843597582445
MAPK4	-0.07868606129763711
CDA	-0.07868530820765586
BLVRB	-0.07862874079004953
BSCL2	-0.07861877852261018
TAS2R16	-0.07861244864341707
CYP3A5	-0.0785718955269639
LOC378948 /// LOC378951 /// LOC378949 /// MGC33094 /// RBMY1A1 /// LOC378950	-0.07846753516584032
201003_x_at	-0.07842978803057242
ADAT1	-0.07841933980012541
KIF1A	-0.07836508764516807
PPP1R10	-0.07831759176794288
216946_at	-0.07823006558520909
GPR	-0.07819468183632367
FLJ20580	-0.07818133315253425
FAM32A	-0.07811660199574307
CTSS	-0.07810867768304332
TTTY15	-0.07807474996669066
EGR3	-0.07805483765262025
ADAMDEC1	-0.07801694321154874
GNAO1	-0.07801073535253364
C14orf132	-0.07795330731603278
HNRPL	-0.07790050200499732
PCNT1	-0.07788212090047568
MBD5	-0.07785501652423936
MCM7	-0.07785197406262263
KRTHB3	-0.07782926700257418
PSMB2	-0.07781941812452643
FLJ10747	-0.07778998296677968
210111_s_at	-0.0777710063551195
E2IG5	-0.07773645711218721
216736_at	-0.07770634255395684
PNOC	-0.07769396514469887
PRKAR2A	-0.07761395366844813
222249_at	-0.07757799959155491
AHI1	-0.07745518389777518
C18orf11	-0.07741574543915596
TBX4	-0.07737682270511728
GCH1	-0.07737634735834874
UBE2J1	-0.07735160493889606
211608_at	-0.07731648733140606
SLC9A3R1	-0.07730940691353591
PPM1H	-0.07729388451757184
BIRC4	-0.07728496423719504
DEGS	-0.0772436468842517
RAPGEF2	-0.07724056168984751
KRTHB4	-0.07718513067541058
EPB41L1	-0.077184113063316
KCNMA1	-0.07717645707857801
ZNF551	-0.0771489255871795
MEIS4	-0.0771336764588994
216702_x_at	-0.07709023829230696
216410_at	-0.07705486877285168
TGFA	-0.07704228468617623
DEPDC1	-0.07702290405831179
UCN	-0.0770024281387287
TBC1D5	-0.0769337756319652
IGHMBP2	-0.07691810644984913
MGC21416	-0.07691448543127827
PAX9	-0.0769137356382567
DBI	-0.07684269096535096
217300_at	-0.0768391931815186
PMS2L5	-0.07676444155441736
LOC146909	-0.0767238850263459
HBBP1	-0.07664821126489836
CREB3L2	-0.07656960982354408
UBE3A	-0.07655166366324828
HSPG2	-0.07651348655619879
TARBP1	-0.07651199635849525
215036_at	-0.07644180032984096
SLC20A1	-0.07640187372902806
LUC7L2	-0.07633826029698959
SIGIRR	-0.07633038656728972
PELP1	-0.076207390280854
B3GNT4	-0.07618464158331349
POLDIP3	-0.07618085326838968
NARF	-0.07617600370865396
DHRS2	-0.07613427286476188
DPYS	-0.07606191516052847
MGC10765	-0.07603755035346013
216355_at	-0.07603113557811124
MMP14	-0.07601564896444957
SPINK4	-0.07601299715746183
217181_at	-0.07600579388094078
AP1B1	-0.07600074441567992
CRK7	-0.07596158192819676
C1orf38	-0.07592986774321964
PCTK2	-0.07592647606396567
HD	-0.07584357559428001
FLJ12973	-0.07584261976067741
216717_at	-0.07583835776694216
NXT2	-0.07581178816948897
HNRPUL1	-0.07580903324789895
KIAA0100	-0.07578548567723861
HMG4L	-0.07574993275253634
APOM	-0.07568109211481293
FLNA	-0.07566459484248228
RPS6KA6	-0.07561602529916261
C1RL	-0.0755985071335267
TRDN	-0.07555369194868242
216856_s_at	-0.07554369188171409
216547_at	-0.07549623849392048
MN7 /// LOC283755 /// MGC57820	-0.07546014100768891
MMP2	-0.0754343119249483
FLJ10707	-0.07542418585608587
216376_x_at	-0.07539592597788808
216719_s_at	-0.075390104461221
TFEB	-0.07536946625926552
49327_at	-0.07535078910890691
KIAA0602	-0.07531546270281057
FAM50A	-0.07530724233974287
PTPRJ	-0.07529324156088907
216738_at	-0.07526461251020557
HTR1A	-0.07525450642009911
ISLR	-0.07524434436141036
OR7A5	-0.07522152113216962
221590_s_at	-0.0752021143388947
MSRA	-0.0751897178535835
ATP8B3	-0.07511175152094587
213212_x_at	-0.07508017183432157
KIAA0692	-0.07507611476531459
OBRGRP	-0.07505786572666223
PIR	-0.07504327844829328
C11orf24	-0.07501267409607536
FLJ10587	-0.07500539721577305
217034_at	-0.07497470368921551
TREM1	-0.0749616441549011
MLC1SA	-0.07493668622146261
CMAH	-0.0749344121556512
ARHGAP4	-0.07492771067501201
MYH15	-0.07490809227968814
AP3B1	-0.07490782242290497
TLE2	-0.0748978552646272
FOXH1	-0.07485794479831391
216927_at	-0.07474714653632686
MRPS22	-0.07474292698569894
PSMC6	-0.07472933549561525
OS-9	-0.07465760484557223
ALDH3A2	-0.07464081094855171
ABCB1 /// ABCB4	-0.07462016535830923
SNAPC3	-0.07458539131870448
SCN2A2	-0.07456088265602298
MLF1	-0.07455667363924662
ULK2	-0.07453922426050126
217215_s_at	-0.0745344115151386
B4GALT5	-0.07453121452430106
FTS	-0.07452919775951009
HIF1A	-0.07452914915664675
COL4A5	-0.07450784414634262
215555_at	-0.07450233596419545
WHSC2	-0.07448579389312034
DAF	-0.07444620783251284
215755_at	-0.07444027267840268
FLJ12455	-0.07443172273880114
EIF5B	-0.07439028482749059
216584_at	-0.0743774200991369
RAB31	-0.07433865318701142
PTGER3	-0.07433766459376547
HSPA9B	-0.07432621766869986
MAGED2	-0.07432428222516735
FMO4	-0.0743044279974305
VPS16	-0.0742483273386113
215174_at	-0.07420482422634982
PRM1	-0.07415533837836148
ZAP128	-0.07408669727636628
SCG3	-0.07406027740399784
220728_at	-0.07396500352643436
NGFB	-0.0739637068484494
RRM2	-0.07396231069607472
ACN9	-0.07395267521055288
222372_at	-0.07394805228836089
EPN2	-0.07387554445560136
HTR2B	-0.07382394037522161
ABHD4	-0.07378135013835964
TIMP1	-0.07377943723235149
EVER1	-0.07374173609968494
C19orf22	-0.07372415957450797
SSX2IP	-0.07362806277638871
220858_at	-0.07362320735452929
NUDT3	-0.07352538482585264
BPY2	-0.07351633857397587
HCRTR2	-0.0735126355525918
HIST1H1B	-0.07350521541703267
208340_at	-0.07349494914265083
KIAA1128	-0.07345987074580684
HYPK	-0.07338543933495868
IRS2	-0.07333451484216053
C10orf12	-0.07321438280299288
FLJ11088	-0.07320351473359306
WBP11	-0.07314486058430039
HTN1	-0.07304890555340811
SPATA7	-0.07291149120157239
LRBA	-0.07283795742652088
UBE1L	-0.07283244120204957
CD53	-0.07283185254820504
216171_at	-0.07272687376669401
SLC2A8	-0.0727152744021574
HA-1	-0.07270245619708521
TP53BP2	-0.07268760638559636
TRIF	-0.07268726998232983
GRP	-0.07263800181384017
HYPB	-0.07262908717299642
MGC5566	-0.07259592223234203
NEK2	-0.0725815120652882
LGI1	-0.0725626067552742
216635_at	-0.07255340541870683
222152_at	-0.0725435020868246
TTC4	-0.07252927539017873
SYN3	-0.07239755030051832
FLJ14011	-0.07233632835394221
208421_at	-0.0722698040265716
MAGOH	-0.072265190554723
FLJ16518	-0.07226024915151262
DUSP7	-0.07222827969007004
217033_x_at	-0.07222465063754614
TCTA	-0.07220422746993733
VPS41	-0.07211504774177797
FLJ21415	-0.07206257166633746
SQLE	-0.07206121396839889
SCAMP5	-0.07201571586098583
PRPSAP2	-0.07199727242574841
215298_at	-0.07194620488758377
C14orf138	-0.07194403614657653
DZIP3	-0.0719287292586647
C16orf28	-0.07191977285928333
SPRED2	-0.07187114386943078
RAB35	-0.07187038610290834
ATF7	-0.07183458092132289
PHLDA1	-0.07183011284655826
FLJ10996	-0.07176073823190283
216740_at	-0.07174619374420244
FLJ20433	-0.07166803509027292
MGST2	-0.07162717929037128
C21orf59	-0.07156934142236583
C2orf22	-0.07156311927698246
216107_at	-0.07155647331877837
SFRP1	-0.07153557605639635
SEMA6D	-0.07140983957175634
MRLC2	-0.07136563914146676
DPYD	-0.07133734878067306
KLHL18	-0.07131392844969274
HERC3	-0.07127546322791606
BNIP3L	-0.07127091252988789
PDCD1	-0.07124209324861937
MYD88	-0.0711916447005849
SP110	-0.07116705825645304
HSPB2	-0.0711538128266304
BSPRY	-0.07115149541258477
220914_at	-0.0711376497954585
THAP11	-0.07110181851401802
ZNF34	-0.07107412780572567
FLJ23231	-0.07103496033178158
LEF1	-0.07100007670171299
FLJ10520	-0.07099749494582297
222188_at	-0.07096639264764157
BECN1	-0.07092397726857293
PAX2	-0.07088964295708419
NTRK1	-0.07088639641059674
PGLYRP1	-0.07088096277394962
222279_at	-0.07086528163196316
OSRF	-0.07083039506237662
C10orf57	-0.07081295767728417
PMS1	-0.07078979396274317
FLJ10300	-0.07075189032505841
213158_at	-0.07071616162506919
KCNV2	-0.07064110035489957
